courseID,schedule,course_areas,url
MKTG101G10,"Day: Wed, start time: 12:00,end time : 15:15",Business Core (Intake 2019 onwards)|Business Core (Intake 2018 and earlier)|Econ Major Rel/Econ Options|Business-Oriented Electives|IT Solution Management Core|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1182&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG101G11,"Day: Fri, start time: 08:15,end time : 11:30",Business Core (Intake 2019 onwards)|Business Core (Intake 2018 and earlier)|Econ Major Rel/Econ Options|Business-Oriented Electives|IT Solution Management Core|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1254&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG101G12,"Day: Mon, start time: 19:00,end time : 22:15",Business Core (Intake 2019 onwards)|Business Core (Intake 2018 and earlier)|Econ Major Rel/Econ Options|Business-Oriented Electives|IT Solution Management Core|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1266&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG101G13,"Day: Mon, start time: 08:15,end time : 11:30",Business Core (Intake 2019 onwards)|Business Core (Intake 2018 and earlier)|Econ Major Rel/Econ Options|Business-Oriented Electives|IT Solution Management Core|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2109&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG101G14,"Day: Tue, start time: 08:15,end time : 11:30",Business Core (Intake 2019 onwards)|Business Core (Intake 2018 and earlier)|Econ Major Rel/Econ Options|Business-Oriented Electives|IT Solution Management Core|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2631&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG102G1,"Day: Thu, start time: 12:00,end time : 15:15","Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1553&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG102G2,"Day: Thu, start time: 15:30,end time : 18:45","Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1554&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG102G3,"Day: Fri, start time: 12:00,end time : 15:15","Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1555&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG102G4,"Day: Wed, start time: 15:30,end time : 18:45","Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1720&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG103G1,"Day: Tue, start time: 15:30,end time : 18:45","Analytics Major|Applied Statistics Major|Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1556&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
